DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP_EUCODE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,MAIZE,ALL,2025,1467872,,,,,C1500,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,MAIZE,ALL,2026,2858525,,,,,C1500,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,MELOOPENFI,ALL,2025,2520,,,,,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,MELOOPENFI,ALL,2026,2520,,,,,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,MXSOASANDS,ALL,2025,8073,,,,,C1400,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,MXSOASANDS,ALL,2026,5796,,,,,C1400,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,NECTA,ALL,2025,2448,,,,,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,NECTA,ALL,2026,4410,,,,,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OATS,ALL,2025,8073,,,,,C1410,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OATS,ALL,2026,5796,,,,,C1410,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OFTTOT,ALL,2025,6342,,,,,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OFTTOT,ALL,2026,7602,,,,,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OHROIE,ALL,2025,4080,,,,,O1900,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OLIVO,ALL,2025,4080,,,,,O1910,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OLIVTAB_OIL,ALL,2025,4080,,,,,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OLIVTAB_OIL,ALL,2026,3675,,,,,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,ONIOOPENF,ALL,2025,5200,,,,,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,ONIOOPENF,ALL,2026,4725,,,,,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OTHAPOHPS,ALL,2025,161,,,,,I5000_V,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OTHBROCI,ALL,2025,1400,,,,,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OTHBROCI,ALL,2026,1799,,,,,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OTHETFRUITNOR,ALL,2025,177,,,,,F3900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,OTHGRWINODI,ALL,2025,57327,,,,,W1190,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PARSNGREEN,ALL,2025,97,,,,,I5000_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PEACH,ALL,2025,7372,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PEACH,ALL,2026,18072,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PEAENFIEL,ALL,2025,102,,,,,V5100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PEAPROT,ALL,2025,12701,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PEAPROT,ALL,2026,11664,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PEAR,ALL,2025,10854,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PEAR,ALL,2026,16683,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PIGWETWINT,ALL,2025,439488,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PIGWETWINT,ALL,2026,560504,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PLSFRFESHC,ALL,2025,304390,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PLSFRFESHC,ALL,2026,272454,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PLUM,ALL,2025,553,,,,,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PLUM,ALL,2026,1064,,,,,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,POMETES,ALL,2025,400,,,,,F2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,POTA,ALL,2025,69030,,,,,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,POTA,ALL,2026,69420,,,,,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PRESIL,ALL,2025,404,,,,,O2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PSEUDOCEREA,ALL,2026,1236,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,PULSEOPRO,ALL,2025,82,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,QUINOA,ALL,2026,1020,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,RAPE,ALL,2025,24261,,,,,I1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,RAPE,ALL,2026,30558,,,,,I1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,REDRINGR,ALL,2025,130,,,,,V3600S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,REDRINOP,ALL,2025,1005,,,,,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,REDRINOP,ALL,2026,1050,,,,,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,RICE,ALL,2025,1156,,,,,C2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,ROUSPBERRI,ALL,2025,42,,,,,F3200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,RYE,ALL,2025,74,,,,,C1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,RYE,ALL,2026,360,,,,,C1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SAVOBAGEIN,ALL,2025,1288,,,,,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SAVOBAGEIN,ALL,2026,836,,,,,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SORGH,ALL,2025,95200,,,,,C1700,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SORGH,ALL,2026,65800,,,,,C1700,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SOYA,ALL,2025,996701,,,,,I1130,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SOYA,ALL,2026,1153208,,,,,I1130,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SPINNOPEN,ALL,2025,2574,,,,,V2500_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,STRAIEING,ALL,2025,1720,,,,,S0000S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,STRAIEINO,ALL,2025,1632,,,,,S0000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,STRAIEINO,ALL,2026,1504,,,,,S0000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SUNFLO,ALL,2025,38051,,,,,I1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SUNFLO,ALL,2026,52640,,,,,I1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SWCHERRIES,ALL,2025,930,,,,,F1242,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SWCHERRIES,ALL,2026,378,,,,,F1242,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SWEEATOES,ALL,2025,1620,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,SWEEILING,ALL,2025,372,,,,,I5000_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TABLEGRAPES,ALL,2025,432,,,,,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TABLEGRAPES,ALL,2026,573,,,,,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TITICALE,ALL,2025,22086,,,,,C1600,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TITICALE,ALL,2026,16360,,,,,C1600,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TOMAGRENNH,ALL,2025,7370,,,,,V3100S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TOMAGRENNH_I,ALL,2025,7002,,,,,V3110_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TOMAGRENNH_II,ALL,2025,368,,,,,V3120_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,TURNNOPEN,ALL,2025,848,,,,,V4910,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,VALEINGREE,ALL,2025,40,,,,,I5000_IV,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,VETCH,ALL,2026,96,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WALNU,ALL,2025,1435,,,,,F4100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WATENINOP,ALL,2025,2452,,,,,V3520_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WHEATD,ALL,2025,328,,,,,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WHEATD,ALL,2026,304,,,,,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WINEES,ALL,2025,1260310,,,,,W1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WINEES,ALL,2026,1486800,,,,,W1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WNEALY,ALL,2025,261408,,,,,C1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD42,TP_QUIN_EXT,WNEALY,ALL,2026,280080,,,,,C1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,APPLE,ALL,2025,10,,,,,F1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,APPLE,ALL,2026,10,,,,,F1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,APRIC,ALL,2025,4,,,,,F1230,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,APRIC,ALL,2026,4,,,,,F1230,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ASPAINGREOPEN,ALL,2025,23,,,,,V2600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ASPAINGREOPEN,ALL,2026,23,,,,,V2600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,BARLEY,ALL,2025,553,,,,,C1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,BARLEY,ALL,2026,553,,,,,C1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,BEETS,ALL,2025,96,,,,,R2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CAULERAND,ALL,2025,2,,,,,V1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CAULERAND,ALL,2026,2,,,,,V1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CEROIS,ALL,2025,868,,,,,G3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CHERR,ALL,2025,4,,,,,F1240,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CHICNOPEN,ALL,2025,20,,,,,V2700_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CHICNOPEN,ALL,2026,20,,,,,V2700_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CICRADIFRE_OPEN,ALL,2025,20,,,,,V2710_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CICRADIFRE_OPEN,ALL,2026,20,,,,,V2710_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,COMMEAT,ALL,2025,937,,,,,C1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,COMMEAT,ALL,2026,937,,,,,C1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,COMMEGRASS,ALL,2025,23,,,,,G1100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,COURINOPE,ALL,2025,8,,,,,V3420_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,COURINOPE,ALL,2026,8,,,,,V3420_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,CUCUINOPE,ALL,2025,2,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,DRIESES,ALL,2025,17,,,,,G1200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ECENEDEDF,ALL,2025,15,,,,,F1211,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ECENEDEDF,ALL,2026,15,,,,,F1211,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,EGGINOPE,ALL,2025,2,,,,,V3410_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,EGGINOPE,ALL,2026,2,,,,,V3410_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ERORSHCO,ALL,2025,22,,,,,F1121,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ERORSHCO,ALL,2026,22,,,,,F1121,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ETRNSITENDE,ALL,2025,6,,,,,F1221,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ETRNSITENDE,ALL,2026,6,,,,,F1221,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,FENNOPENF,ALL,2026,1,,,,,V4920_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,FIG,ALL,2025,1,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,FRESNEYBEA,ALL,2025,6,,,,,V5200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,FRESNEYBEA,ALL,2026,6,,,,,V5200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,GRAM,ALL,2025,15,,,,,G1200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,GRAPEDOPWINE,ALL,2025,3448,,,,,W1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,GRAPEIGPWINE,ALL,2025,698,,,,,W1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,HAZEL,ALL,2025,28,,,,,F4200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,HAZEL,ALL,2026,28,,,,,F4200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,KIWI,ALL,2025,9,,,,,F2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,KIWI,ALL,2026,9,,,,,F2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,LEEKOPENFI,ALL,2025,2,,,,,V2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,LETTNOPEN,ALL,2025,1,,,,,V2300_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,LETTNOPEN,ALL,2026,1,,,,,V2300_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,LUCERNE,ALL,2025,474,,,,,G2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,MAIZE,ALL,2025,895,,,,,C1500,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,MAIZE,ALL,2026,895,,,,,C1500,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,MELOOPENFI,ALL,2025,5,,,,,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,MELOOPENFI,ALL,2026,5,,,,,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,MIXEPORARY,ALL,2025,480,,,,,G2900_IV,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,NECTA,ALL,2025,6,,,,,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,NECTA,ALL,2026,6,,,,,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OFTTOT,ALL,2025,7,,,,,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OFTTOT,ALL,2026,7,,,,,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OHROIE,ALL,2025,30,,,,,O1900,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OLIVO,ALL,2025,30,,,,,O1910,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OLIVTAB_OIL,ALL,2025,30,,,,,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OLIVTAB_OIL,ALL,2026,30,,,,,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ONIOOPENF,ALL,2025,3,,,,,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,ONIOOPENF,ALL,2026,3,,,,,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OTHBROCI,ALL,2025,1,,,,,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OTHBROCI,ALL,2026,1,,,,,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OTHEEHERBA,ALL,2025,242,,,,,G1100_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OTHETFRUITNOR,ALL,2025,1,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OTHETURES,ALL,2025,24,,,,,G1200_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OTHGRWINODI,ALL,2025,218,,,,,W1190,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,OTMFC,ALL,2025,100,,,,,G9100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PEACH,ALL,2025,15,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PEACH,ALL,2026,15,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PEAENFIEL,ALL,2025,1,,,,,V5100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PEAPROT,ALL,2025,18,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PEAPROT,ALL,2026,18,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PEAR,ALL,2025,22,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PEAR,ALL,2026,22,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PERMGRASSE,ALL,2025,344,,,,,J1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PGPNP,ALL,2025,291,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PGRAPM,ALL,2025,1090,,,,,J0000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PIGWETWINT,ALL,2025,937,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PIGWETWINT,ALL,2026,937,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PLSFRFESHC,ALL,2025,10,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PLSFRFESHC,ALL,2026,10,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PLUM,ALL,2025,1,,,,,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD43,ART,PLUM,ALL,2026,1,,,,,F1250,,,,,,
