Provincia di vendita,N. Reg. , Prodotto fitosanitario venduto*,"Quantità 
(Kg o litri)"
VE,16194,ETRAVON PRO,121
VE,16200,,910
VE,16200,CUPRORAM 35 WG NC,820
VE,16205,IDROX 20,85
VE,16205,MEXIRAM IDRO 20 HI,150
VE,16206,DUAL NEXT,5
VE,16221,,0.2
VE,16226,,10
VE,16226,CIMOTER RAME WG,140
VE,16235,KEYFOL WG,60
VE,16242,,91
VE,16247,,1010
VE,16251,,481
VE,16251,AFFIRM OPTI,13
VE,16252,,50
VE,16252,AMISTAR GOLD,20
VE,16255,,160
VE,16261,,290
VE,16261,BELOUKHA,1.75
VE,16271,,230
VE,16271,FRESCO,10
VE,16273,,1150
VE,16273,SIVANTO PRIME,487.75
VE,16279,,400
VE,16285,,14
VE,16287,,83
VE,16287,SOLIGOR,127
VE,16288,,414.25
VE,16288,AMPEXIO,152.75
VE,16290,,11.6
VE,16290,AMADEUS ULTRA,5.66
VE,16293,,3
VE,16295,,11
VE,16295,RAPAX AS,7
VE,16296,,43
VE,16299,,4742
VE,16299,PASSAT SL,11
VE,16303,,160
VE,16304,,17
VE,16313,OMNERA LQM,20
VE,16314,ZOXIS 250 SC,3
VE,16325,,4344.08
VE,16325,EPIK SL,1211
VE,16335,,3967
VE,16335,LIETO SC,3719
VE,16336,,13
VE,16336,DELAN SC,1
VE,16361,,2795
VE,16362,,220
VE,16363,,1086.1
VE,16363,SIRTAKI,538.8
VE,16364,,10028
VE,16364,BISMARK,7842
VE,16369,,45
VE,16379,,210
VE,16379,PREV-AM PLUS,27
VE,16381,,174
VE,16381,CALLICORE,5
VE,16384,,3184
VE,16384,ELATUS ERA,784
VE,16385,,56.25
VE,16385,ELATUS PLUS,43
VE,16395,,24
VE,16420,,3
VE,16425,,111.25
VE,16425,LASER 120 SC,29.5
VE,16427,,198
VE,16438,,80.5
VE,16438,VELUM PRIME,6.5
VE,16442,,1772
VE,16442,PROFILER,2019
VE,16448,,4
VE,16455,,295
VE,16457,,468
VE,16457,POLTIGLIA 20 WG GREEN,2028
VE,16460,,2
VE,16461,,332
VE,16461,CENTURION 240 NEO,1
VE,16472,,273
VE,16472,CONVISO ONE,11
VE,16480,,4820
VE,16480,3LOGY,1424
VE,16481,,2961.9
VE,16481,CALLISTO 480,144.9
VE,16481,CALLISTO 480 (CALLIPRIME PACK 3 HA),1
VE,16481,CALLISTO 480 (LUMESTRA PACK 1 HA),1.2
VE,16492,,35
VE,16495,,0.35
VE,16498,,834
VE,16498,CETUS 360 CS (CETUS ULTRA PACK 3 HA,1
VE,16500,TRIBAL,0.4
VE,16501,INSTRATA ELITE,2
VE,16510,,14.72
VE,16527,,285
VE,16527,TELLUS WP,1
VE,16538,,1
VE,16540,PRIAM TOP,486
VE,16545,,2310
VE,16545,COPRANTOL HI BIO 2.0,232
VE,16562,,16815
VE,16562,DELAN PRO,2540
VE,16563,,53
VE,16563,DOROTRIN 25 EC,103
VE,16564,,50
VE,16565,,0.1
VE,16565,EXECUTIVE GOLD,0.1
VE,16567,,40
VE,16570,,297
VE,16570,SENCOR 600 SC,14
VE,16573,,475
VE,16573,FIGHTER,634
VE,16577,,66
VE,16577,U46 COMBI DUO,50
VE,16578,,8
VE,16578,MELODY COMPACT WG,1
VE,16596,,23.92
VE,16596,SANIUM AL 500 ML,0.68
VE,16596,SANIUM SL25 PFnPE,33.54
VE,16597,,56
VE,16598,,381.6
VE,16598,PG SANIUM AL PFnPE 800 ML,96
VE,16598,SANIUM AL PFnPE,454.4
VE,16606,PHYTO SARCAN,105
VE,16607,,1210
VE,16607,VEXTAMITRON 700 SC,720
VE,16609,,250
VE,16616,,1928
VE,16616,VALLEY,625
VE,16618,,51.95
VE,16618,COLZA POWER PFnPE,856.29
VE,16624,,24
VE,16630,,1112.05
VE,16630,LIMEX KB 450 GR,10.8
VE,16630,LINEX LUMACHICIDA 1 KG,36
VE,16630,NATUREN LIMEX PFnPE,764.95
VE,16632,,18
VE,16643,,3816
VE,16643,SUCCESS GR,144
VE,16654,,3
VE,16657,,8125
VE,16657,CENTURY PRO,2725
VE,16658,,492
VE,16658,DAGONIS,47
VE,16660,ACTLET C,11
VE,16663,,199
VE,16667,,1753
VE,16667,REVOLUTION,522
VE,16690,,525
VE,16690,KESTREL,88.75
VE,16699,,1.6
VE,16701,PLAZA,0.2
VE,16732,,24
VE,16742,,54
VE,16742,NEMGUARD SC,4
VE,16749,,310
VE,16753,MERPLUS,30
VE,16769,,2.5
VE,16772,,134
VE,16775,,70
VE,16775,KATANGA TRIPLO,20
VE,16776,,207
VE,16776,ASSET FIVE,3
VE,16779,,28
VE,16779,TONALE,786
VE,16780,,168
VE,16780,SERENADE ASO,40
VE,16783,,1180
VE,16783,NICARAGUA,11
VE,16784,,50
VE,16787,,267
VE,16787,CLINIC ST,1001
VE,16792,,10.5
VE,16794,SILGLIF ST,7
VE,16796,JOICE 55 D,110
VE,16799,,325
VE,16802,,1504
VE,16802,ZYPAR,659
VE,16813,,6.6
VE,16818,,9
VE,16819,,17
VE,16819,NATUR BREAKER,131
VE,16820,,426.01
VE,16820,VALIANT FLASH,192
VE,16827,,27
VE,16827,MAISOT,22
VE,16831,,13810
VE,16831,GLIFENE BIOGRADE,1322
VE,16833,PANTOX 360 SUPER,10
VE,16835,,70.5
VE,16835,RAVANE PLUS 100 CS,3
VE,16836,,280
VE,16841,,40
VE,16842,,53
VE,16843,,2580
VE,16846,,15.3
VE,16846,VESTICOR,1.2
VE,16857,,4
VE,16858,,30
VE,16867,,923
VE,16868,,62
VE,16882,,636
VE,16882,PROPULSE,358
VE,16886,,416
VE,16886,CLOSER,106.5
VE,16895,,2.45
VE,16896,,4
VE,16897,,10
VE,16902,,451
VE,16902,AVIATOR XPRO,90
VE,16904,,9
VE,16906,,1365
VE,16906,GHIBLI PLUS,382
VE,16907,WHISPER,40
VE,16925,WISH TOP,92
VE,16935,,60
VE,16935,VERDRAM IDRO HI BIO,1165
VE,16939,,23
VE,16945,,44.8
VE,16945,SERCADIS,9.6
VE,16946,,71
VE,16947,,3
VE,16950,,22
VE,16950,MANAMID 100 SC,814
VE,16951,,13
VE,16951,ESQUIVE WP,30
VE,16957,,5413
VE,16957,ZORVEC VINABRIA,1884
VE,16958,,13
VE,16958,PROLIANT,7.4
VE,16963,,24.25
VE,16963,AVENOX 240,18
VE,16968,,29
VE,16976,,3115
VE,16976,VITIKAPPA,162.2
VE,16988,,4350
VE,17003,,321
VE,17003,PRIAXOR,14
VE,17005,,13
VE,17006,,7
VE,17006,MONCUT,8
VE,17007,,5
VE,17009,,12280
VE,17009,GLIFOCHEM,40
VE,17010,,90
VE,17038,,8541
VE,17038,TUAREG NEW,4397
VE,17058,ROMEO,5.05
VE,17065,,40
VE,17065,KAURITIL ULTRA WG,170
VE,17066,,304
VE,17066,PRAXIM,59
VE,17069,,70
VE,17075,,53.6
VE,17075,MOVIDA,0.7
VE,17079,,1230
VE,17079,FORCE EVO,1960
VE,17081,,280
VE,17091,,4
VE,17091,CHAMP 20 WG,150
VE,17094,,7
VE,17099,,15
VE,17113,,66
VE,17113,MIKAL F,14
VE,17115,,629
VE,17115,ZETROLA,118
VE,17116,,860
VE,17116,ACTIVUS ME,49
VE,17118,,1
VE,17119,SQUARE EC,27
VE,17121,ATLANTIS ACTIV,4.62
VE,17122,,50
VE,17122,IDROX 25 WG,980
VE,17130,FLOMILL,2300
VE,17149,,260
VE,17165,,285
VE,17168,VERDRAM TRI HI BIO,655
VE,17178,,238
VE,17178,TOTAL GREEN L,13
VE,17189,,340
VE,17203,PETANCK SC,3
VE,17204,CYPRUS 25 WG,13
VE,17209,,535
VE,17209,DAVAI,14
VE,17210,PLANTOIL,5
VE,17211,,186
VE,17212,,815
VE,17212,ISERAN,348
VE,17217,,86.25
VE,17217,ARMICARB SPRAY PFnPE,166.5
VE,17217,ARMICARB SPRAY PFnPE 750 ML,18.75
VE,17234,,84
VE,17234,MAYA 70 WG,3
VE,17248,,37
VE,17248,ZORVEC VINABEL,11
VE,17254,,0.2
VE,17261,POKER GEO,1780
VE,17270,,1679
VE,17270,ASCRA XPRO,30
VE,17272,,78.5
VE,17272,SERIFEL,6
VE,17275,,23
VE,17278,,308
VE,17278,KIDEKA,50
VE,17281,PETALIN,46
VE,17293,,78
VE,17294,,10.6
VE,17304,KAN-DOO,6
VE,17306,,201
VE,17317,,79
VE,17317,NABUCCO,10
VE,17320,,17.5
VE,17320,SENIOR 75 WG,3
VE,17345,,27
VE,17346,,2616
VE,17346,EXOSET 240 EC,1669
VE,17354,,14
VE,17360,,2918
VE,17360,MAGO,924
VE,17366,,36
VE,17371,,2060
VE,17372,,547
VE,17372,COPRANTOL 30 WG,119
VE,17377,,75.4
VE,17377,REFINE SX,328.62
VE,17378,,4
VE,17398,,718
VE,17402,BOTECTOR NEW,2
VE,17409,,3
VE,17422,,5450
VE,17422,ENVITA SC,1890
VE,17427,,160
VE,17432,,6
VE,17435,,4148
VE,17435,RIDOMIL GOLD COMBI WG,1977
VE,17436,WARDEN F,12
VE,17438,,84
VE,17451,,52
VE,17451,TEKKEN,58
VE,17454,,4125.8
VE,17454,ENCARIT,982
VE,17454,ENCARIT (CALLIPRIME PACK 3 HA),3
VE,17454,ENCARIT (LUMESTRA PACK 1 HA),4
VE,17455,,12
VE,17455,PALIO,28
VE,17461,,109.36
VE,17461,ORONDIS,17.4
VE,17462,,2.5
VE,17469,,323.02
VE,17469,TAEGRO,652.4
VE,17470,,495
VE,17470,LIMOCIDE,168
VE,17471,,134.2
VE,17472,,2097
VE,17472,JADE,1191
VE,17496,,460
VE,17497,,356
VE,17502,LINCE,76
VE,17506,,0.8
VE,17523,,252
VE,17523,LUMIX BIO,11
VE,17533,,15
VE,17541,,367
VE,17541,CHANTICO,40
VE,17551,CYPERFOR 100 EW,10
VE,17573,,354
VE,17580,,10
VE,17586,,763
VE,17586,AXIAL ONE,335
VE,17597,,36.75
VE,17597,SHINKON,23.25
VE,17598,,16.28
VE,17612,,17.25
VE,17634,,655
VE,17634,FRAXION,13
VE,17642,,2160
VE,17642,BUSSOLA WG BLU,30
VE,17650,,57
VE,17650,IRONMAX PRO,5
VE,17651,,375
VE,17655,,300
VE,17665,,114
VE,17665,PYRUS PRO,85
VE,17666,,1061
VE,17666,PROSARO PLUS,665
VE,17671,,147
VE,17671,VENZAR SC,116
VE,17676,,56.81
VE,17677,,7.56
VE,17680,,11
VE,17680,GALILEO,28
VE,17689,,2.5
VE,17693,,430
VE,17698,,190
VE,17699,IDROX 15,350
VE,17715,,9
VE,17726,,108.8
VE,17726,REXXAR,31
VE,17736,,585
VE,17742,,5
VE,17743,,111
VE,17743,SHALLOW,2
VE,17745,,2
VE,17745,PREDILECTO,12
VE,17746,,63
VE,17746,CLEMATIS,1
VE,17751,,253
VE,17752,,529
VE,17752,STAVENTO,502
VE,17754,,2080
VE,17754,REVYCARE,113
VE,17760,,19.8
VE,17766,,772
VE,17766,ENERVIN SYSTEM,3
VE,17767,,164
VE,17767,CORPRIMA,174.5
VE,17769,VULPIN,22.75
VE,17785,,60
VE,17797,,1
VE,17803,,9
VE,17804,,30
VE,17807,,80
VE,17807,PARLEAF,10.5
VE,17808,ANTENE S,250
VE,17816,,36.75
VE,17819,,276
VE,17820,,65
VE,17824,,392
VE,17824,MIRADOR TURBO,15
VE,17825,TERSUS,36
VE,17826,,123.75
VE,17826,DOMARK 125 PLUS,245.75
VE,17840,,75
VE,17840,OLIOCIN PLUS,150
VE,17863,,130
VE,17863,AFFLANK,135
VE,17865,,406
VE,17880,,12
VE,17888,,138.1
VE,17888,VOLIAM,251.8
VE,17890,,1000
VE,17890,GEATER MAXI,1660
VE,17892,,18
VE,17892,NAXOS TOP,804
VE,17894,,130
VE,17913,,678
VE,17920,,326
VE,17920,GHIBLI TM,20
VE,17921,,933
VE,17922,,1410
VE,17924,,27
VE,17931,,1123
VE,17932,,1827
VE,17932,ORO-QUIN,926
VE,17938,,272
VE,17938,CLINIC TF,291
VE,17940,,12
VE,17943,,164.84
VE,17943,RINPODE BV,13.68
VE,17945,,174.6
VE,17945,LUMEO,30
VE,17946,,223
VE,17951,,2749.5
VE,17951,AUDACE SC,1674
VE,17955,,519
VE,17955,MAGANIC,96
VE,17957,HERITAGE,0.4
VE,17961,,4850
VE,17963,,3370
VE,17963,TIOVIT 800 L,1200
VE,17976,,176
VE,17998,,20
VE,18000,,80
VE,18001,MIKONOS,5
VE,18003,,51
VE,18003,CUNEB,430
VE,18019,RASIKAL GREEN PFNPE,5
VE,18021,,87.1
VE,18021,PECARI 300,161.85
VE,18022,,1380
VE,18022,PROLINE PLUS,70
VE,18044,,6
VE,18044,PATTON FLEX,47
VE,18056,JOUST,6
VE,18067,,178
VE,18070,,711
VE,18070,JANERO 480 SL,57
VE,18072,,90
VE,18074,,15092
VE,18074,ROUNDUP FUTURE,1856
VE,18081,,93
VE,18082,,554
VE,18082,SERCADIS SC,112.4
VE,18084,,12765
VE,18092,,1755
VE,18092,REVYSTAR XL,354
VE,18103,,12
VE,18109,,158
VE,18111,,615
VE,18111,ARRODIM,60
VE,18119,SINALA,90
VE,18125,,10.5
VE,18133,,80
VE,18134,DOMARK CEREALI,5
VE,18137,,4357
VE,18137,REVYSION,1029
VE,18138,,1555
VE,18139,,1056
VE,18139,IRONITE PFNPE,1107
VE,18139,IRONITE PFNPE KG 1,156
VE,18143,,195
VE,18143,QUESTAR,202.5
VE,18147,AUDACE EC,14
VE,18148,,3980
VE,18148,BUGGY GOLD,3460
VE,18152,,1167
VE,18155,,9
VE,18155,REVYSTAR,25
VE,18156,,9.5
VE,18159,,175
VE,18160,PYROGAL,67
VE,18163,,9
VE,18164,,1067
VE,18172,,2178
VE,18172,MIKONOS EVO,10
VE,18176,,49
VE,18176,EDAPTIS,8
VE,18181,,5636
VE,18181,UNIVOQ,1826
VE,18182,ZOLVIS 80 ULTRA,25
VE,18206,,1112.14
VE,18206,ZONGRUUM,9.38
VE,18213,,15.21
VE,18213,BACILLUS CHEMIA PFnPE,71.96
VE,18216,,47
VE,18216,VITIKAPPA PFnPE,92.95
VE,18222,,371
VE,18222,FERRAMOL PFnPE,1898.5
VE,18222,FERRAMOL PFnPE 500GR,96
VE,18223,,188
VE,18223,LUMACHICIDA PFnPE 500 GR,10
VE,18223,NATRIA LUMACHICIDA PFnPE,275
VE,18224,,815
VE,18224,SAPULI',75
VE,18225,,0.5
VE,18229,,1.2
VE,18229,BAC MK PFnPE,5.2
VE,18232,,57
VE,18232,BORDOFLOW NEW PFnPE,10.45
VE,18233,BORDOFLOW SECTOR PFnPE,0.5
VE,18235,,26.8
VE,18235,CIOPPER PFnPE,73.7
VE,18235,CIOPPER PFnPE 200 ML,21
VE,18239,,45.6
VE,18239,FLIPPER PFNPE,23
VE,18241,,13.57
VE,18241,IDRORAME FLOW PFnPE,42.66
VE,18242,,8.54
VE,18242,LEPINOX PLUS PFnPE,17.46
VE,18244,,43.33
VE,18244,MOMENTUM PFnPE,45.87
VE,18245,,294.2
VE,18245,POLTIGLIA MANICA 20 WG PFnPE,177
VE,18251,,1
VE,18251,TIOLENE PFnPE,1
VE,18253,,10.89
VE,18253,VERDERAME 20 WG PFnPE,59.85
VE,18254,ZOLVIS 80 SECTOR PFnPE,107
VE,18256,NISUS 3B PFnPE,0.5
VE,18257,,5.08
VE,18257,3LOGY PFnPE,10.32
VE,18257,VITHAL 3LOGY PFnPE 100 ML,0.1
VE,18259,,368
VE,18259,BARBARIAN BIOGRADE 360 PFnPE,3054.5
VE,18259,BARBARIAN VITHAL DISC 500 ML,306
VE,18261,,877.5
VE,18261,BARCLAY GALLUP BIOGRADE 360 PFnPE,1571
VE,18262,BARCLAY GALLUP BIOGRADE 450 PFnPE,12
VE,18263,,530.1
VE,18263,BIOLID UP PFnPE,395
VE,18263,BIOLID UP PFnPE 500ML,20
VE,18263,BIOLID UP VITHAL 500 ML,20.5
VE,18266,,0.4
VE,18266,COBRE NORDOX SUPER 75 WG PFnPE,4.85
VE,18267,,7.8
VE,18267,CONTENDER 80 WG PFnPE,12.2
VE,18269,,2878.5
VE,18269,GLIFENE BIOGRADE PFnPE,1510
VE,18270,,1045.5
VE,18270,GLIPHOGAN TOP 500 ML,65
VE,18270,GLIPHOGAN TOP CL PFnPE,8323
VE,18274,,4.75
VE,18277,,34
VE,18277,SHAMAL MK PLUS CL PFnPE,456
VE,18279,TAIFUN MK CL PFnPE,828
VE,18282,,2071
VE,18282,TRUSTEE 450 PFnPE,580.5
VE,18283,,2
VE,18283,XEDAVIR FUNGICIDA 250 GR,2
VE,18283,XEDAVIR PFnPE,3.25
VE,18284,,22
VE,18284,WANAX PFnPE,16.8
VE,18286,ERBICIDA PREMIUM GREEN PFnPE,6
VE,18287,,391
VE,18288,,11
VE,18290,,137
VE,18290,FOLPETIS 50 SC,102
VE,18292,,4470
VE,18292,YUKON,410
VE,18293,,20
VE,18293,MELODY FLEX,215
VE,18307,,39
VE,18312,,340
VE,18313,,160
VE,18313,FERRONITE PFNPE,2398
VE,18313,FERRONITE PFNPE KG 1,276
VE,18318,,72.48
VE,18318,PRINCIPAL FORTE,79.24
VE,18332,,282
VE,18332,LOGRADO 360 SL,640
VE,18369,,1060
VE,18369,Halvetic,1540
VE,18393,,372
VE,18393,CURZATE EFFE WG,150
VE,18394,,1841
VE,18394,FALTEX 50 SC,197
VE,18404,,354
VE,18404,AXIAL 50 EC,15
VE,18409,,6
VE,18427,,60
VE,18443,BONAFIDE,100
VE,18445,,414
VE,18445,PANTERA TOP,193
VE,18451,,48.17
VE,18458,,945
VE,18458,AQUICINE,320
VE,18461,,240
VE,18477,,12
VE,18484,,645
VE,18484,CAYUNIS,160
VE,18490,,708
VE,18490,BRIXTON,969
VE,18493,,130
VE,18495,,80
VE,18495,KYLEO TOP,25
VE,18497,,20
VE,18497,PANORAMA,6
VE,18523,DIABLO SC,0.2
VE,18525,,400
VE,18530,,3910
VE,18530,WEEDMASTER PRO 540,65
VE,18544,,4420
VE,18562,,15
VE,18585,,2
VE,18589,,38
VE,18589,SINCLAIRE,1
VE,18609,,3.5
VE,18626,,37.5
VE,18642,,28
VE,18642,IRONFORTE ANTILUMACA PFNPE,86
VE,18647,SCILLA,24
VE,18654,CARDIS,2276
VE,18703,TECORLA,38
VE,18719,,100
VE,18724,,27
VE,18725,JIANUS,43
VE,18736,,11
VE,18736,TELOSIO 45,98
VE,18739,PYREGARD,3
VE,18747,,9
VE,18748,,11
VE,18749,PLYNIO WG,200
VE,18767,,2330
VE,18793,SIDERAL ULTRA SC,17
VE,18809,VIBALLA,3
VE,18814,,13
VE,18817,,109
VE,18826,V-FLEX,1
VE,18847,,6
VE,18847,CIREVO,1
VE,18870,,5
VE,18912,,3481
VE,18912,LORTAMA 25,1000
VE,18913,,270
VE,18913,TANARIS BEET,40
VE,18926,,60
VE,18927,,15800
VE,18927,AF-X1 2025,1750
VE,19009,,5125
VE,19010,,200
VE,19011,,17200
VE,19011,DIGEO XXI,1400
VI,13,THIOPRON,8330
VI,13,THIOPRON X LT 10,400
VI,133,U 46 D-FLUID,7
VI,206,ALBENE,6
VI,599,ACUPRICO 76 WG,100
VI,909,,20
VI,909,POLISOLFURO DI CALCIO POLISENIO,275
VI,1155,CHEMOL 90 EL,15
VI,1156,,425
VI,1156,CHEMOL,2697.4
VI,1573,BASAMID GRANULAT,260
VI,1583,MICROTHIOL DISPERSS,71850
VI,1583,MICROTHIOL DISPERSS X KG 15,570
VI,1850,IDRORAME FLOW,1160.5
VI,2191,WETTING PLUS,28
VI,2259,,20
VI,2259,PASTA LUMACHICIDA IN GRANI,30
VI,2260,,20
VI,2291,ESCA REGINA N,10
VI,2307,VECTOR,457.3
VI,2307,VECTOR X LT 1,47
VI,2307,VECTOR X LT 5,25
VI,2525,LUMACID AGRO,40
VI,2732,GOLTIX,86
VI,2923,,1534
VI,2923,TIOVIT JET,9815
VI,2923,TIOVIT JET X KG 1,4
VI,2995,ESCARTOX,44
VI,3102,,25
VI,3102,OLEOTER,175
VI,3163,U 46 M STAR X LT 1,14
VI,3182,,20
VI,3343,,5
VI,3343,U46 M CLASS,633
VI,3412,,3
VI,3486,TRISCABOL DG,356
VI,3553,CURZATE,24
VI,3767,,70
VI,3767,FENOXILENE 200,173
VI,3767,FENOXILENE 200 X LT 1,6
VI,3817,,13
VI,3817,DISERBONE KN,38
VI,4264,VIC 400 SC,19
VI,4701,,1
VI,4701,PIRIMOR 50,45
VI,4710,,6
VI,4710,ALIETTE,305.5
VI,4896,FIXORMON WP,0.1
VI,5152,TIOSPOR WG,22543
VI,5152,TIOSPOR WG X KG 1,2
VI,5152,TIOSPOR WG X KG 10,960
VI,5574,LUMAKIDIN 5G,778
VI,6321,STIMOLANTE 66F,7.3
VI,6437,,22
VI,6555,K-OBIOL ULV 6,95
VI,6556,,6
VI,6556,K-OBIOL DP2,10
VI,6771,,221
VI,6873,IDRORAME 193,20
VI,6945,,2
VI,6945,TOPAS 10 EC,362
VI,6956,TARGA FLO,57
VI,7020,BAGNANTE CIFO,176
VI,7053,PASTA CAFFARO NC,66
VI,7055,PASTA CAFFARO BLU,43.5
VI,7368,,10
VI,7368,TURFENE L,108
VI,7379,VENZAR,0.5
VI,7401,POLTIGLIA CAFFARO 20 DF NEW,244
VI,7483,,293
VI,7483,DEVRINOL F,132
VI,7644,TENSIL,4
VI,7700,,6.2
VI,7700,MATACAR FL,7.2
VI,7736,ZOLFO SCORREVOLE TRIVENTILATO 95% S,975
VI,7764,TIOLENE,20
VI,7911,AIRONE EXTRA,310
VI,7919,,795
VI,7919,TOUCHDOWN,2061
VI,7919,TOUCHDOWN X LT 20,1560
VI,7930,,2
VI,7930,KERB FLO,228
VI,7930,KERB FLO X LT 1,3
VI,7961,,1
VI,7961,RIZOLEX  GOLD,37
VI,8023,SUMIALFA ECHO,496
VI,8102,,126
VI,8102,MERPAN 80 WDG,1077
VI,8146,,5.5
VI,8146,GALLERY,38
VI,8184,,464
VI,8184,CHALLENGE,274
VI,8184,CHALLENGE X LT 1,55
VI,8189,,5240
VI,8259,LAMDEX EXTRA,39
VI,8376,,261
VI,8376,ARIANE II,360
VI,8376,ARIANE II X LT 1,6
VI,8498,,4.5
VI,8498,FOLICUR WG,381.5
VI,8546,DANITRON,4
VI,8558,PIRETRO VERDE,193.1
VI,8599,,14
VI,8601,FOLPAN 80 WDG,10846.9
VI,8601,FOLPAN 80 WDG X KG 5,55
VI,8601,FOLPAN 80 WDG X KG1,16
VI,8617,BANVEL 480 S,26
VI,8706,,0.5
VI,8706,AMID THIN W,1
VI,8735,,190.5
VI,8735,TREBON UP,524.1
VI,8735,TREBON UP X ML 500,5.5
VI,8795,,3
VI,8795,VERTIMEC EC,102.25
VI,8801,,28
VI,8801,SCORE 25 EC,181.5
VI,8836,,20
VI,8836,MIMIC,37
VI,8837,GERMON BEWURZELUNGSPUDER PER TALEE ,1.5
VI,8838,GERMON BEWURZELUNGSPUDER PER TALEE ,1.1
VI,8899,ZOLFO VENTILATO RAMATO 5%,175
VI,8929,,7.75
VI,8929,TOPIK 240 EC,27
VI,8934,,33
VI,8934,SCALA,53
VI,8937,,1
VI,8937,SHIRUDO,10
VI,9005,AGIL,704
VI,9005,AGIL X LT 1,126
VI,9012,CUPROCAFFARO MICRO,1493
VI,9041,,10200
VI,9210,,44
VI,9210,QUADRIS,304
VI,9210,QUADRIS X LT 1,3
VI,9244,,80
VI,9244,ZIRAMIT 76 WG,380
VI,9267,,1020
VI,9280,TOPAS 200 EW,46
VI,9286,OHAYO,28
VI,9342,DELTRIN,25
VI,9380,FREEWAY 360,60
VI,9380,FREEWAY 360 X LT 20,1120
VI,9380,FREEWAY 360 X LT 5,470
VI,9422,,95
VI,9422,EVADE,1383.15
VI,9449,EMERALD COMBI,568
VI,9449,EMERALD COMBI X KG 1,7
VI,9449,EMERALD COMBI X KG 5,20
VI,9477,,9
VI,9531,,8
VI,9569,ZETARAM 3B FL,981
VI,9569,ZETARAM 3B FL X LT 1,8
VI,9578,,18
VI,9578,SWITCH,430.5
VI,9578,"SWITCH X KG 0,25",0.75
VI,9599,CAPITOL,20
VI,9627,SOLUTION 20 DISPERSS,510
VI,9705,PREVITER,52
VI,9723,,980
VI,9757,SPYRALE,49
VI,9800,,29.45
VI,9800,MAVRIK SMART,680.2
VI,9800,MAVRIK SMART X LT 1,1
VI,9809,MALVIN 80 WG,10
VI,9843,,501
VI,9843,BASAGRAN SG,1006.7
VI,9843,BASAGRAN SG X KG 1,7
VI,9843,BASAGRAN SG X KG 3,9
VI,9954,,253
VI,9954,JOKER,708
VI,9954,JOKER X LT 1,47
VI,9954,JOKER X LT 5,20
VI,10005,SCOTTS WEEDCONTROL,3
VI,10029,KING,6
VI,10048,KUMULUS TECNO,75
VI,10117,,152
VI,10117,STRATOS ULTRA,935
VI,10118,,206
VI,10118,AMISTAR,128
VI,10161,,34
VI,10161,ORTIVA,140
VI,10220,,36
VI,10224,,290
VI,10296,,30
VI,10305,,31
VI,10305,OIKOS,15
VI,10306,MISTRAL,387
VI,10306,MISTRAL X LT 1,66
VI,10306,MISTRAL X LT 5,35
VI,10324,,40
VI,10381,,7
VI,10381,CONCORDE 40 EW,22
VI,10415,,3.5
VI,10423,LUMACHICIDA VEBI,326
VI,10474,TERDIM,10
VI,10479,,47
VI,10479,NATURALIS,89
VI,10560,PIRETRO NATURA,6
VI,10573,,90
VI,10573,KOCIDE 2000,501
VI,10573,KOCIDE 2000 X KG 1,3
VI,10573,KOCIDE 2000 X KG 10,50
VI,10577,,178
VI,10577,METRIPHAR 70 WG,331.5
VI,10577,"METRIPHAR 70 WG X KG 0,5",127
VI,10585,SULCOTREK,45
VI,10588,BIOPIREN PLUS,2
VI,10589,FLORA VERDE,3.5
VI,10604,EMERALD 40 EW,261.94
VI,10632,COBRE NORDOX SUPER 75 WG,132
VI,10671,CUAGRO HI BIO,190
VI,10701,CUMETA FLOW,2
VI,10741,,25
VI,10741,METACINQUE,1997.5
VI,10741,METACINQUE X KG 1,1
VI,10771,,51
VI,10771,MOST MICRO,1013.4
VI,10890,FLiPPER,65.8
VI,10926,,24
VI,10926,ALTOREX,29
VI,10929,CHIKARA 25 WG,8.2
VI,10929,CHIKARA 25 WG X GR 50,0.05
VI,10944,,1.5
VI,10944,KARATE ZEON,55
VI,10948,VITISAN WG,6
VI,10976,,2.25
VI,10976,METEOR,96.5
VI,10976,METEOR X LT 1,185
VI,10999,BETANAL SE,161
VI,11011,,302
VI,11011,DASH HC,397
VI,11011,DASH HC X LT 1,102
VI,11011,DASH HC X LT 5,35
VI,11040,POLTIGLIA BORDOLESE DISPERSS BLU,10
VI,11041,METIX COMBI,83
VI,11059,,104
VI,11059,BIOPOWER,219
VI,11070,,43050
VI,11070,TIOGOLD DISPERSS,300
VI,11102,,10
VI,11102,HELIOSOUFRE S,1352
VI,11107,,21
VI,11107,ECO-TRAP,32
VI,11107,ECO-TRAP PZ,300
VI,11119,,0.5
VI,11119,FLINT,29.45
VI,11133,,40
VI,11133,SHELTER,55
VI,11133,"SHELTER X KG 0,5",15
VI,11147,,444.5
VI,11165,,53
VI,11206,CODACIDE,2057
VI,11206,"CODACIDE X LT 2,5",2.5
VI,11243,LEOPARD 5 EC,855
VI,11243,LEOPARD 5 EC X LT 1,26
VI,11243,LEOPARD 5 EC X LT 5,140
VI,11253,CALLISTO,30
VI,11253,CALLISTO X LT 1,5
VI,11255,,733
VI,11257,,2.25
VI,11257,COSTAR WG,1.5
VI,11258,,35
VI,11258,FAZOR STAR,5
VI,11303,CHAMP DP,40
VI,11341,,11
VI,11341,STARANE GOLD,380
VI,11353,,36
VI,11353,FUSILADE MAX,301
